point	9	4	1	4	15620.22653313285	19784.339619780018	298.0	15609	19801
point	8	4	1	4	14274.659547340707	20937.99113915941	504.5	14342	20966
point	7	4	1	4	11194.547370006345	18380.255593861195	448.0	11253	18445
point	6	4	0	4	7162.101790458321	18783.704630021162	298.0	7203	18719
point	5	4	1	4	5324.869749867306	19054.108366152548	298.0	5373	19100
point	4	5	1	4	11954.341794340695	4484.116390344843	298.0	12141	4446
point	3	5	1	4	12075.433885469389	11486.814231597591	448.0	12067	11487
point	2	5	2	4	13903.796483970751	19083.375211109593	252.25	14203	18956
point	1	5	5	4	13473.919582577691	13763.646797408981	31.53125	13412	13762
point	0	5	0	4	15273.129899751777	21338.45195990071	672.0	15382	21382
newpoint	20	1	0	4	4037.0	16951.0	198.0	3939	17194
newpoint	21	1	0	4	19244.0	12879.0	132.0	19497	12836
newpoint	22	1	1	4	5502.0	18280.0	298.0	5561	18114
newpoint	23	1	0	4	13199.0	13747.0	298.0	13302	13512
newpoint	24	1	2	4	16577.0	29001.0	198.0	16591	28982
point	24	2	2	5	16724.279970400436	28898.477077315252	252.25	16678	28796
point	23	2	0	5	13314.882811414025	13472.635854012704	298.0	13320	13457
point	22	2	1	5	5567.910615343461	17992.36998893811	298.0	5578	17803
point	21	2	0	5	19374.133821520532	12856.882393970818	132.0	19497	12836
point	20	2	0	5	3962.9437859396407	17134.629183843543	198.0	3939	17194
point	19	3	1	5	14848.060302969401	19391.405946160558	298.0	14737	19365
point	18	3	0	5	7361.3061669176805	20109.80303667868	298.0	7383	20139
point	17	3	0	5	14112.774333080326	26930.228070182147	298.0	14134	26919
point	16	3	0	5	14471.198318615086	22414.919405286033	298.0	14535	22311
point	15	3	0	5	11035.302398025895	17825.0	198.0	11007	17825
point	14	4	0	5	18551.681695599458	11773.0	672.0	18510	11773
point	13	4	0	5	12290.624740115343	18447.607490126222	448.0	12292	18433
point	12	4	2	5	12313.814823522336	7743.867082015458	252.25	12323	8182
point	11	4	0	5	19617.052807940134	12822.617064032904	132.0	19802	12802
point	10	4	0	5	5787.609435894203	19277.15571030094	298.0	5587	19249
point	9	5	1	5	15365.861909487312	19666.401809009803	298.0	15343	19653
point	8	5	1	5	14671.342023656982	21152.489104355252	448.0	14653	21194
point	7	5	1	5	11511.472187345042	18691.288582168738	448.0	11558	18719
point	6	5	0	5	7184.308152428736	18480.385356690742	448.0	7158	18438
point	5	5	1	5	5504.093387405094	19267.693573250453	298.0	5324	19389
point	4	6	1	5	12231.723878244935	4503.647464301469	298.0	12237	4507
point	3	6	1	5	11627.884222994298	11506.84704076862	448.0	11536	11511
point	2	6	2	5	14135.890237945297	18984.569584417575	252.25	14203	18956
point	1	6	5	5	13442.399478222114	13762.808496761227	31.53125	13412	13762
disappearpoint	0	5	0	5	15382.0	21382.0	0.0	15382	21382
newpoint	25	1	2	5	5684.0	20115.0	252.25	5651	20112
newpoint	26	1	0	5	12376.0	23310.0	198.0	12366	23299
newpoint	27	1	0	5	18347.0	12655.0	132.0	18206	12578
newpoint	28	1	0	5	14677.0	24530.0	448.0	14668	24008
newpoint	29	1	0	5	10180.0	15795.0	298.0	10218	15882
point	29	2	0	6	10331.181470004309	16049.609475857127	298.0	10359	16072
point	28	2	0	6	14669.277009871621	24082.06657255405	448.0	14668	24008
point	27	2	0	6	18231.14919880993	12591.733959633792	132.0	18206	12578
point	26	2	0	6	12166.280242476092	23159.47029315448	298.0	12165	23159
point	25	2	2	6	5618.184606599432	19898.185296110933	252.25	5598	19779
point	23	3	0	6	13299.651552395037	13261.831690477722	298.0	13200	13251
point	22	3	1	6	5761.13963893964	17794.0	504.49999999999994	5846	17794
point	21	3	0	6	19504.32648266913	12835.183277341803	132.0	19802	12802
point	20	3	0	6	4041.1873681074294	17246.344362358363	198.0	3990	17484
point	19	4	1	6	14558.862897378958	19319.693476684763	298.0	14445	19289
point	18	4	0	6	7121.788447075076	20153.716143826758	298.0	7099	20155
point	17	4	0	6	14395.957710585933	26870.481545390398	298.0	14698	26760
point	16	4	0	6	14651.149373217326	22294.795539038154	448.0	14638	22146
point	15	4	0	6	10573.953028051377	17890.12849816423	672.0	10573	17890
point	14	5	0	6	17902.34875507236	11607.731896580352	672.0	17816	11599
point	13	5	0	6	12043.335215781826	18157.0433138091	448.0	12041	18155
point	12	5	2	6	12319.101921756532	7996.061667786569	252.25	12323	8182
point	11	5	0	6	19748.24020702544	12807.992894954541	132.0	19802	12802
point	10	5	0	6	5503.708593837587	19238.164822772433	298.0	5480	19201
point	9	6	1	6	15098.553654854868	19536.20792765279	298.0	14924	19427
point	8	6	1	6	14612.073353963422	21594.527397179816	448.0	14604	21671
point	7	6	1	6	11900.417012673806	18906.662098015175	448.0	11974	18944
point	6	6	0	6	7307.566197179069	18228.453217967653	298.0	7474	18015
point	5	6	1	6	5257.169055786737	19434.52252721773	298.0	5255	19436
point	4	7	1	6	12618.973931032115	4401.9593325910055	448.0	12647	4411
point	3	7	1	6	11314.764226463227	11336.342672107854	448.0	11276	11265
point	2	7	2	6	14272.009542827074	19121.500762001215	252.25	14316	19227
point	1	7	5	6	13410.88174707347	13761.921249793906	31.53125	13199	13747
point	24	3	2	6	16620.55792178217	28668.56047730691	252.25	16615	28657
newpoint	30	1	0	6	7248.0	18915.0	298.0	7375	18969
newpoint	31	1	0	6	6511.0	20279.0	298.0	6506	20332
newpoint	32	1	1	6	10013.0	11515.0	298.0	10017	11680
newpoint	33	1	0	6	12456.0	22157.0	298.0	12442	22166
newpoint	34	1	1	6	14309.0	27623.0	298.0	14426	27859
point	34	2	1	7	14441.224894514757	27890.058784810106	298.0	14501	28012
point	33	2	0	7	12189.341599359856	22046.80156454433	672.0	11931	22639
point	32	2	1	7	10089.373604397306	11791.526537923717	298.0	10139	11868
point	31	2	0	7	6577.54579081738	20564.577297421558	298.0	6607	20637
point	30	2	0	7	7504.8418328098915	19035.510021507613	448.0	7631	19221
point	29	3	0	7	10551.79085532989	16056.390667828417	298.0	10546	15908
point	28	3	0	7	14746.182980058236	23642.463823956125	448.0	14763	23569
point	27	3	0	7	18106.792091246225	12606.948204378	132.0	17877	12674
point	26	3	0	7	12281.394433779386	22886.153307828845	298.0	12319	22798
point	25	3	2	7	5595.274089555734	19647.66067859445	252.25	5587	19249
point	23	4	0	7	13180.029915031899	13027.17143348096	672.0	13220	12936
point	22	4	1	7	6246.349802322148	17917.75700998547	504.5	6304	17932
point	21	4	0	7	19635.513881754436	12820.55910826344	132.0	19802	12802
point	20	4	0	7	3999.497265070302	17439.905555030742	198.0	3990	17484
point	19	5	1	7	14301.780727923227	19192.89891386898	298.0	14203	18956
point	18	5	0	7	6854.595701167897	20262.98212273144	298.0	6777	20316
point	17	5	0	7	14675.82281702244	26768.112007932796	298.0	14698	26760
point	16	5	0	7	14614.086178219719	21848.348633696736	448.0	14604	21671
point	15	5	0	7	9905.163188387894	17824.577013127597	672.0	9567	17790
point	14	6	0	7	17535.928360311165	11349.140245572922	448.0	17258	11084
point	13	6	0	7	11832.344239354443	17826.50809524447	448.0	11749	17676
point	12	6	2	7	12256.791321521841	8179.130957265947	252.25000000000003	12023	8169
point	11	6	0	7	19876.37144928581	12778.796107822827	132.0	19927	12763
point	10	6	0	7	5295.721121346576	19026.31548779557	298.0	5287	19018
point	9	7	1	7	14841.138273972372	19389.76014905637	298.0	14737	19365
point	8	7	1	7	14628.66828215452	22041.25840422826	448.0	14630	22058
point	7	7	1	7	12191.289090673205	19269.86379632661	504.5	12201	19289
point	6	7	0	7	7534.449963272928	18003.002297365678	672.0	7605	17989
point	5	7	1	7	5008.20670167156	19598.286568235468	298.0	4845	19704
point	4	8	1	7	13005.072870443286	4617.707335099883	448.0	13192	4781
point	3	8	1	7	11100.4386317142	10942.93650413099	448.0	11052	10854
point	2	8	2	7	14206.615744967585	19311.047056124193	252.25	14149	19356
point	1	8	5	7	13379.428394445304	13759.706224960937	31.53125	13199	13747
point	24	4	2	7	16516.750572676887	28453.791214074998	252.25	16456	28325
newpoint	35	1	0	7	6831.0	18153.0	447.99999999999994	6598	17936
newpoint	36	1	1	7	8409.0	15843.0	298.0	8439	15887
newpoint	37	1	1	7	13123.0	11489.0	448.0	13215	11506
newpoint	38	1	0	7	3010.0	17189.0	198.0	2914	17438
newpoint	39	1	5	7	14853.0	8561.0	31.53125	14958	8366
point	39	2	5	8	14867.948960045072	8533.23764563058	31.53125	14958	8366
point	38	2	0	8	2938.7730109923305	17373.745002738644	198.0	2914	17438
point	37	2	1	8	13564.955487425688	11560.662862173136	448.0	13604	11564
point	36	2	1	8	8579.25026288827	16054.81074008063	298.0	8381	16296
point	35	2	0	8	6404.4399863530425	17926.949944820237	672.0000000000001	6304	17932
point	34	3	1	8	14723.919166249989	27913.18622709763	448.0	14880	27844
point	33	3	0	8	11908.875609075882	22625.5257468808	672.0	11798	22558
point	32	3	1	8	10251.154085035869	12041.788311947472	298.0	10361	12212
point	31	3	0	8	6706.751297884402	20832.87501826096	298.0	6725	20869
point	30	3	0	8	7755.886318323083	19406.561767612482	448.0	7855	19553
disappearpoint	29	3	0	8	10546.0	15908.0	0.0	10546	15908
point	28	4	0	8	14733.06765126984	23197.571224476163	448.0	14711	22946
point	27	4	0	8	17980.076405834774	12643.922994042132	132.0	17877	12674
point	26	4	0	8	12132.30308698643	22720.457528222418	298.0	11931	22639
point	25	4	2	8	5590.03983942415	19395.464990436307	252.25	5587	19249
point	23	5	0	8	12675.482167323451	12761.118119519382	672.0	12284	12624
point	22	5	1	8	6748.0862976770895	17940.312824645895	504.5	6772	17941
point	21	5	0	8	19766.701280839745	12805.934939185077	132.0	19802	12802
point	20	5	0	8	3838.7766909119846	17462.348362403794	198.0	3740	17459
point	19	6	1	8	14138.618932518266	18983.40794015651	504.5	13853	19105
point	18	6	0	8	6574.924192197869	20287.891710944816	298.0	6511	20279
point	17	6	0	8	14670.70867215617	26348.82655687662	448.0	14682	26123
point	16	6	0	8	14632.385166158436	21402.1293983326	448.0	14640	21330
point	15	6	0	8	9257.888243060632	17680.149564065927	672.0	9231	17662
point	14	7	0	8	17207.277564590295	11045.15849540698	448.0	17147	10999
point	13	7	0	8	11723.250081620426	17401.60485363859	448.0	11717	17349
point	12	7	2	8	12005.318545874936	8164.523682499984	252.24999999999997	11944	8149
point	11	7	0	8	19999.095251285667	12730.787228148956	132.0	20068	12700
point	10	7	0	8	5127.968904224489	18781.120683704834	298.0	5074	18680
point	9	8	1	8	14551.993124569626	19317.841624883986	298.0	14445	19289
point	8	8	1	8	14668.673884273314	22487.467079627568	448.0	14711	22946
point	7	8	1	8	12418.117213901232	19720.34921998594	504.5	12458	19813
point	6	8	0	8	8091.899506407516	17699.423501513334	672.0	8450	17784
point	5	8	1	8	4806.302891122838	19608.23561206333	298.0	4802	19585
point	4	9	1	8	13336.021553607314	4919.414588848842	448.00000000000006	13379	4959
point	3	9	1	8	10885.869206973231	10549.667601640596	448.0	10673	10167
point	2	9	2	8	14037.409100366072	19331.017500703983	252.24999999999997	14001	19261
point	1	9	5	8	13347.975041817135	13757.491200127968	31.53125	13199	13747
point	24	5	2	8	16404.37587537007	28228.036426782048	252.25	16341	28109
newpoint	40	1	3	8	13408.0	19359.0	126.125	13454	19256
newpoint	41	1	0	8	12598.0	24712.0	298.0	12571	24707
newpoint	42	1	0	8	8960.0	10219.0	298.0	8947	10209
newpoint	43	1	0	8	13302.0	13512.0	298.0	13320	13457
newpoint	44	1	1	8	16152.0	29030.0	298.0	16171	29073
point	44	2	1	9	16260.77991595781	29307.381912582514	298.0	16285	29371
point	43	2	0	9	13340.827652975291	13266.30735358427	298.0	13200	13251
point	42	2	0	9	8713.922640159473	10357.896927917986	298.0	8704	10363
point	41	2	0	9	12412.60010710493	24570.4957458043	298.0	12460	24458
point	40	2	3	9	13451.700637547072	19242.880108356825	126.125	13437	19159
point	38	3	0	9	3029.1265240066946	17576.555066535984	298.0	3032	17592
point	37	3	1	9	13687.689412507858	11857.475554151823	504.5	13536	12144
point	36	3	1	9	8390.023541195043	16285.022051265016	298.0	8381	16296
point	35	3	0	9	5753.590069080494	17794.0	672.0	5708	17794
point	34	4	1	9	14822.305511775512	27572.79665739373	448.0	14733	27153
point	33	4	0	9	11962.847229845524	22048.070017006336	672.0	12033	21855
point	32	4	1	9	10291.165660888026	12269.210890354127	298.0	10244	12267
point	31	4	0	9	7144.255599411478	20470.42341561076	672.0	7267	20379
point	30	4	0	9	8251.564505681334	19588.320896343816	672.0	8405	19607
point	39	3	5	9	14882.897920090145	8505.475291261158	31.53125	14958	8366
point	28	5	0	9	14693.03366514446	22751.364705731638	448.0	14657	22361
point	27	5	0	9	17855.762935431623	12686.465233551004	132.0	17785	12728
point	26	5	0	9	12003.891934596932	22471.909257616266	672.0	12191	22043
point	25	5	2	9	5498.153437905887	19229.45674050112	252.25	5480	19201
point	23	6	0	9	11948.869817645287	12813.985877040534	1008.9999999999999	11396	13028
point	22	6	1	9	7248.428238087875	17997.6935447813	504.5	7255	17998
point	21	6	0	9	19894.10384324589	12773.263600907281	132.0	19927	12763
point	20	6	0	9	3681.4577183309275	17596.289557120464	298.0	3594	17806
point	19	7	1	9	13676.556381812392	19184.298166775952	504.49999999999994	13631	19222
point	18	7	0	9	6290.998741441434	20200.877104103693	298.0	6266	20192
point	17	7	0	9	14682.0	25901.108663865907	448.0	14682	25668
point	16	7	0	9	14489.533613904314	21026.74913513707	672.0	14342	20966
point	15	7	0	9	8801.743871317456	17500.21379139819	448.0	8752	17627
point	14	8	0	9	16785.975348824843	10974.578471764331	448.0	16494	11058
point	13	8	0	9	11788.44452844128	16962.919613395683	448.0	11816	16870
point	12	8	2	9	11844.75631864286	8309.843207716744	252.25	11828	8337
point	11	8	0	9	20113.269625446595	12666.142885170193	132.0	20187	12611
point	10	8	0	9	5142.527323614104	18567.098139497724	298.0	5264	18505
point	9	9	1	9	14299.042471386667	19186.331944652982	298.0	14203	18956
point	8	9	1	9	14709.85266632255	22933.57055182762	448.0	14711	22946
point	7	9	1	9	12748.098008101919	20061.864141995888	504.5	12780	20082
point	6	9	0	9	8722.133436991706	17721.065941058052	448.0	8723	17715
point	5	9	1	9	4793.160739494474	19310.777378120147	298.0	4791	19260
point	4	10	1	9	13508.885183208626	5272.996184439352	504.5	13461	5489
point	3	10	1	9	10672.266450888706	10156.916807978663	448.0	10614	9356
disappearpoint	2	9	2	9	14016.0	19222.0	0.0	14016	19222
point	1	10	5	9	13316.521689188969	13755.276175294997	31.53125	13199	13747
point	24	6	2	9	16287.198435697223	28004.662286092575	252.24999999999997	16197	27826
newpoint	45	1	0	9	16195.0	28385.0	198.00000000000003	16149	28406
newpoint	46	1	0	9	7636.0	20290.0	298.0	7646	20142
newpoint	47	1	1	9	7637.0	14770.0	298.0	7654	14684
newpoint	48	1	1	9	5507.0	16931.0	298.0	5729	16999
newpoint	49	1	1	9	19824.0	22112.0	504.5	19976	20196
point	49	2	1	10	19863.897612479446	21609.080095324873	504.5	19976	20196
point	48	2	1	10	5792.958708092955	17014.53799123162	298.0	5906	17042
point	47	2	1	10	7822.716465738983	14574.986160187484	298.0	7838	14555
point	46	2	0	10	7792.164162586041	20109.829897229865	298.0	7855	20096
point	45	2	0	10	16013.515100699653	28464.141157573773	198.0	15895	28515
point	43	3	0	10	13142.528252484473	13112.71241582054	672.0	13220	12936
point	42	3	0	10	8314.458702901677	9849.325364256063	672.0	8192	9703
point	41	3	0	10	12297.39831309217	24390.838433668505	298.0	12184	24344
point	40	3	3	10	13426.516994255213	19119.397533853025	126.12500000000001	13410	19057
point	38	4	0	10	3112.3676349860584	17682.092683509767	298.0	3246	17518
point	37	4	1	10	13467.732670727903	12310.875693776237	504.5	13428	12408
point	36	4	1	10	8200.958747702105	16515.363967478213	297.99999999999994	8155	16572
point	35	4	0	10	5084.277424842026	17800.764715727088	672.0	5006	17794
point	34	5	1	10	14731.331480591502	27134.264910641712	448.0	14698	26760
point	33	5	0	10	11850.52939385036	21458.13444110188	672.0	11791	21416
point	32	5	1	10	10046.699858062533	12415.870597896002	298.0	9989	12493
point	31	5	0	10	7594.235175247413	19980.965513359708	672.0	7611	19958
point	30	5	0	10	8816.806025560347	19640.798897854154	1009.0	8584	18848
point	39	4	5	10	14897.84688013522	8477.712936891738	31.53125	14958	8366
point	28	6	0	10	14652.072511112521	22305.241573115378	448.0	14638	22146
point	27	6	0	10	17748.877222517538	12762.495625343612	132.0	17674	12834
point	26	6	0	10	12276.431212821682	21857.68964865885	672.0	12327	21748
point	25	6	2	10	5321.356551387006	19050.758572252726	252.25	5287	19018
point	23	7	0	10	10998.492191265428	13151.171433692403	1009.0	10544	13292
point	22	7	1	10	7746.25632508542	17960.20600478911	504.5	7831	17911
point	21	7	0	10	20016.05477646784	12723.209567961178	132.0	20068	12700
point	20	7	0	10	3583.626767841531	17876.019317069666	298.0	3582	17887
point	19	8	1	10	13389.670770863584	19002.788722302892	504.5	13371	18953
point	18	8	0	10	5997.419743076785	20152.488534725257	298.0	5966	20148
point	17	8	0	10	14682.0	25453.108663865907	448.0	14682	25198
point	16	8	0	10	13867.830610795294	20771.71019763728	672.0	13308	20551
point	15	8	0	10	8726.209813114318	17930.05665982242	448.0	8728	17986
point	14	9	0	10	16470.71352990012	10964.854119600477	298.0	16466	10946
point	13	9	0	10	11686.310880292802	16711.105357901582	448.0	11694	16656
point	12	9	2	10	11672.196285523243	8492.803714476757	252.25	11281	8884
point	11	9	0	10	20146.68604566563	12530.37209133126	298.0	20110	12457
point	10	9	0	10	5402.627336519642	18422.00461678037	298.0	5455	18391
point	9	10	1	10	14127.536076358112	18988.126070350405	504.5	13853	19105
point	8	10	1	10	14748.196829953733	23379.923146227226	448.00000000000006	14763	23569
point	7	10	1	10	13093.128326300788	20405.330283877116	504.5	13188	20476
point	6	10	0	10	8708.37316520409	17313.18990094402	672.0	8652	17274
disappearpoint	5	9	1	10	4791.0	19206.0	0.0	4791	19206
point	4	11	1	10	13408.036430424474	5767.256365531125	504.5	13394	5841
point	3	11	1	10	10639.760494649041	9710.097646785967	448.0	10614	9356
point	44	3	1	10	15931.07057858004	29533.032320398725	504.5	15728	29626
point	1	11	5	10	13285.068336560802	13753.061150462028	31.53125	13199	13747
point	24	7	2	10	16179.405936657991	27776.94988401622	252.25	16164	27734
newpoint	50	1	1	10	14034.0	21527.0	298.0	13946	21703
newpoint	51	1	0	10	11364.0	29291.0	132.0	11256	29134
newpoint	52	1	2	10	13180.0	26380.0	252.25	13269	26334
newpoint	53	1	2	10	12294.0	11482.0	252.25	12067	11487
newpoint	54	1	2	10	11694.0	16127.0	252.25	11725	16208
point	54	2	2	11	11765.989602823765	16346.941082668	252.25000000000003	11769	16364
point	53	2	2	11	12065.440519007596	11512.146631002504	252.25	12059	11616
point	52	2	2	11	13405.258155882204	26266.499705475188	252.25	13422	26258
point	51	2	0	11	11289.188799858806	29182.24668127623	132.0	11256	29134
point	50	2	1	11	14044.276407172927	21727.24923764089	298.0	14063	21732
point	48	3	1	11	5907.696895356767	17197.797930237844	298.0	6043	17288
point	47	3	1	11	8047.665974358635	14729.590275640743	298.0	8370	14998
point	46	3	0	11	7929.166293401312	19924.0	298.0	7987	19924
point	45	3	0	11	15943.031526345747	28607.109170484553	298.0	15965	28650
point	43	4	0	11	12763.631935242487	12791.992911328587	672.0	12284	12624
point	42	4	0	11	8282.014422566579	9460.47546462339	448.0	8305	9441
point	41	4	0	11	12015.524294409153	24305.11808851403	298.0	11728	24187
point	40	4	3	11	13388.37837960792	18999.34234562112	126.125	13371	18953
point	38	5	0	11	3273.315012233848	17436.054963298455	298.0	3314	17314
point	37	5	1	11	13281.550437234166	12779.756582405582	504.5	13220	12936
point	36	5	1	11	8009.096412663143	16743.363273717783	298.0	8006	16747
point	35	5	0	11	4424.618275056326	17874.15888293589	672.0	4410	17879
point	34	6	1	11	14691.94957795579	26687.999977673884	448.0	14668	26403
point	33	6	0	11	11250.914573155518	21182.04571276987	672.0	10938	21111
point	32	6	1	11	9813.33631856218	12200.227197603632	504.5	9659	11943
point	31	6	0	11	8071.597855783476	19566.074731972934	672.0	8175	19579
point	30	6	0	11	8575.262485572544	18665.48303195981	1009.0	8548	18096
point	39	5	5	11	14912.795840180292	8449.950582522315	31.53125	14958	8366
point	28	7	0	11	14614.681618576778	21858.818459975013	448.0	14604	21671
point	27	7	0	11	17648.164299073534	12822.05098832151	132.0	17594	12797
point	26	7	0	11	11678.04842997618	21234.79675312258	1009.0	11552	21140
point	25	7	2	11	5166.187850697015	18852.730920253354	252.25	5074	18680
point	23	8	0	11	10141.901037844138	13642.153163217066	1008.9999999999999	9708	14020
point	22	8	1	11	8139.717130990921	17710.717111339563	504.5	8450	17784
point	21	8	0	11	20128.144952627277	12655.017640472037	132.0	20187	12611
point	20	8	0	11	4222.970520595381	17935.021359249207	672.0	4240	17932
point	19	9	1	11	13137.257945828429	18572.89853273459	504.50000000000006	13080	18532
point	18	9	0	11	5701.589753449299	20116.937854193566	298.0	5684	20115
point	17	9	0	11	14682.0	25005.108663865907	448.0	14682	24758
point	16	9	0	11	13246.000120149754	20519.12829447033	672.0	13188	20476
point	15	9	0	11	8721.338037715062	18245.79741327581	298.0	8704	18357
point	14	10	0	11	16442.6948912221	10670.297636196101	298.0	16389	10404
point	13	10	0	11	11895.232681747166	16116.00487994709	672.0	12045	15875
point	12	10	2	11	11493.828599968936	8671.171400031064	252.25	11281	8884
point	11	10	0	11	20021.2520638435	12266.339172188942	298.0	19989	12220
point	10	10	0	11	5537.404767087128	18180.386587517572	298.0	5561	18114
point	9	11	1	11	13667.276712686098	19191.977892949435	504.49999999999994	13631	19222
point	8	11	1	11	14708.959571797568	23821.615985791486	448.0	14675	23986
point	7	11	1	11	13534.706995242766	20640.37800963528	504.5	14003	20825
point	6	11	0	11	8757.276261465418	16374.28064970499	1009.0	8948	15300
point	49	3	1	11	19903.795224958893	21106.160190649745	504.5	19976	20196
point	4	12	1	11	13390.548082611998	6270.418523067503	504.5	13389	6463
point	3	12	1	11	10622.471352912944	9263.420214594264	448.0	10642	9050
point	44	4	1	11	15473.055653787043	29744.450669486563	504.50000000000006	15375	29785
point	1	12	5	11	13253.614983932635	13750.84612562906	31.53125	13199	13747
point	24	8	2	11	16151.72356838927	27528.05940311666	252.25	16137	27448
newpoint	55	1	0	11	12826.0	4484.0	448.0	12877	4507
newpoint	56	1	0	11	4476.0	17499.0	198.0	4470	17611
newpoint	57	1	1	11	8985.0	11992.0	298.0	9023	11976
newpoint	58	1	2	11	15327.0	22866.0	198.0	15366	22883
newpoint	59	1	4	11	15776.0	23354.0	63.0625	15674	23480
point	59	2	4	12	15736.321186704627	23403.01500465899	63.0625	15674	23480
point	58	2	2	12	15507.328205545156	22928.3479841567	198.0	15512	22915
point	57	2	1	12	9244.144516491077	11845.518609383382	298.0	9384	11763
point	56	2	0	12	4546.966193383537	17649.00799673261	198.0	4632	17691
point	55	2	0	12	13172.837290834981	4764.260162108719	448.0	13192	4781
point	54	3	2	12	11852.51801855433	16478.51809166893	252.25	11890	16465
point	53	3	2	12	12193.519795672164	11678.183679131473	252.25	12271	11714
point	52	3	2	12	13610.71257175032	26217.665987358203	252.25	13676	26349
point	51	3	0	12	11212.760931041601	29074.637888379148	132.0	11197	29053
point	50	3	1	12	14324.818248418804	21678.23763757506	298.0	14396	21545
point	48	4	1	12	6023.302164256054	17421.94528305883	298.0	6008	17526
point	47	4	1	12	8276.666465927776	14920.280534597754	298.0	8370	14998
point	46	4	0	12	8163.503571572133	19887.576186839295	298.0	8164	19875
